dataset_id,row_id,latitude,longitude,sp_code,scientific,common,tsn,count,series_id,obs_date,date_time,last_mod,provider,owner,oceano,depth,ds_type,platform
1049,1049_9165,36.34,-122.6,079,Cetacea,cetaceans,180403,2,,2001-11-25,2001-11-25 11:20:45,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.4100,""CHL_Y"":1.2900,""SSH_D"":52.04,""SST_D"":14.250,""SST_M"":14.325,""SST_Y"":13.125,""BATH"":-2708,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9166,36.36,-122.71,076,Megaptera novaeangliae,Humpback Whale,180530,2,,2001-11-25,2001-11-25 11:53:06,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3900,""CHL_M"":0.4700,""CHL_Y"":0.9600,""SSH_D"":52.04,""SST_D"":14.175,""SST_M"":14.175,""SST_Y"":12.975,""BATH"":-3246,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9167,36.36,-122.72,076,Megaptera novaeangliae,Humpback Whale,180530,1,,2001-11-25,2001-11-25 11:56:35,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3900,""CHL_M"":0.4700,""CHL_Y"":0.9600,""SSH_D"":52.04,""SST_D"":14.175,""SST_M"":14.175,""SST_Y"":12.975,""BATH"":-3246,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9180,36.72,-124.35,076,Megaptera novaeangliae,Humpback Whale,180530,1,,2001-11-27,2001-11-27 14:21:34,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.6700,""CHL_M"":0.5800,""CHL_Y"":0.4700,""SSH_D"":50.05,""SST_D"":14.625,""SST_M"":15.375,""SST_Y"":14.025,""BATH"":-3847,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9181,36.71,-124.32,076,Megaptera novaeangliae,Humpback Whale,180530,4,,2001-11-27,2001-11-27 14:31:43,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4900,""CHL_M"":0.4300,""CHL_Y"":0.4500,""SSH_D"":50.05,""SST_D"":-9999,""SST_M"":15.375,""SST_Y"":13.875,""BATH"":-3891,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9183,36.7,-124.25,044,Phocoenoides dalli,Dall's Porpoise,180480,2,,2001-11-27,2001-11-27 14:51:20,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":49.61,""SST_D"":-9999,""SST_M"":15.375,""SST_Y"":13.875,""BATH"":-3994,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9186,36.69,-124.2,044,Phocoenoides dalli,Dall's Porpoise,180480,2,,2001-11-27,2001-11-27 15:04:08,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7100,""CHL_M"":0.7000,""CHL_Y"":0.4900,""SSH_D"":49.61,""SST_D"":14.700,""SST_M"":15.150,""SST_Y"":13.500,""BATH"":-4000,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9188,36.67,-124.14,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,30,,2001-11-27,2001-11-27 15:21:58,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7100,""CHL_M"":0.7000,""CHL_Y"":0.4900,""SSH_D"":49.61,""SST_D"":-9999,""SST_M"":15.375,""SST_Y"":13.800,""BATH"":-3967,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9189,36.67,-123.98,071,Balaenoptera acutorostrata,Common Minke Whale,180524,2,,2001-11-27,2001-11-27 16:08:34,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.9200,""CHL_M"":0.8500,""CHL_Y"":0.6000,""SSH_D"":46.71,""SST_D"":13.500,""SST_M"":14.550,""SST_Y"":13.575,""BATH"":-3916,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9190,36.64,-123.91,071,Balaenoptera acutorostrata,Common Minke Whale,180524,1,,2001-11-27,2001-11-27 16:42:34,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5800,""CHL_M"":3.3300,""CHL_Y"":0.8300,""SSH_D"":46.71,""SST_D"":13.425,""SST_M"":13.425,""SST_Y"":13.500,""BATH"":-3880,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9184,36.69,-124.22,044,Phocoenoides dalli,Dall's Porpoise,180480,9,,2001-11-27,2001-11-27 15:00:14,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7100,""CHL_M"":0.7000,""CHL_Y"":0.4900,""SSH_D"":49.61,""SST_D"":14.700,""SST_M"":15.150,""SST_Y"":13.500,""BATH"":-3998,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9185,36.69,-124.22,076,Megaptera novaeangliae,Humpback Whale,180530,4,,2001-11-27,2001-11-27 15:00:14,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.7100,""CHL_M"":0.7000,""CHL_Y"":0.4900,""SSH_D"":49.61,""SST_D"":14.700,""SST_M"":15.150,""SST_Y"":13.500,""BATH"":-3998,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9182,36.7,-124.29,044,Phocoenoides dalli,Dall's Porpoise,180480,5,,2001-11-27,2001-11-27 14:40:00,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4900,""CHL_M"":0.4300,""CHL_Y"":0.4500,""SSH_D"":50.05,""SST_D"":-9999,""SST_M"":15.375,""SST_Y"":13.875,""BATH"":-3949,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9168,36.41,-122.93,046,Physeter macrocephalus,Sperm Whale,180488,1,,2001-11-25,2001-11-25 13:41:42,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4400,""CHL_M"":0.4600,""CHL_Y"":0.8300,""SSH_D"":52.04,""SST_D"":13.725,""SST_M"":13.725,""SST_Y"":13.350,""BATH"":-3108,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9169,36.44,-122.97,076,Megaptera novaeangliae,Humpback Whale,180530,2,,2001-11-25,2001-11-25 14:17:57,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5900,""CHL_M"":0.5000,""CHL_Y"":0.9800,""SSH_D"":52.04,""SST_D"":-9999,""SST_M"":13.725,""SST_Y"":13.500,""BATH"":-3066,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9177,36.82,-124.62,037,Orcinus orca,Killer Whale,180469,4,,2001-11-27,2001-11-27 12:16:00,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4600,""CHL_M"":0.3800,""CHL_Y"":0.4400,""SSH_D"":46.80,""SST_D"":14.475,""SST_M"":14.775,""SST_Y"":13.800,""BATH"":-4026,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9178,36.77,-124.51,044,Phocoenoides dalli,Dall's Porpoise,180480,4,,2001-11-27,2001-11-27 13:21:14,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5400,""CHL_M"":0.4600,""CHL_Y"":0.4500,""SSH_D"":50.05,""SST_D"":14.475,""SST_M"":14.925,""SST_Y"":13.875,""BATH"":-3993,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9170,37.37,-126.46,078,Cetacea,cetaceans,180403,1,,2001-11-26,2001-11-26 10:44:02,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3100,""CHL_Y"":0.3800,""SSH_D"":55.76,""SST_D"":14.625,""SST_M"":14.700,""SST_Y"":14.025,""BATH"":-4498,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9171,37.3,-126.48,074,Balaenoptera physalus,Fin Whale,180527,2,,2001-11-26,2001-11-26 11:09:47,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3400,""CHL_Y"":0.3700,""SSH_D"":55.76,""SST_D"":14.400,""SST_M"":14.400,""SST_Y"":13.950,""BATH"":-4502,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9172,37.17,-126.49,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,36,,2001-11-26,2001-11-26 12:08:08,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3800,""CHL_Y"":0.3600,""SSH_D"":50.31,""SST_D"":-9999,""SST_M"":15.600,""SST_Y"":14.325,""BATH"":-4508,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9173,37.17,-126.47,044,Phocoenoides dalli,Dall's Porpoise,180480,2,,2001-11-26,2001-11-26 12:13:12,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3800,""CHL_Y"":0.3600,""SSH_D"":50.31,""SST_D"":14.400,""SST_M"":15.075,""SST_Y"":14.175,""BATH"":-4505,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9203,35.38,-122.19,076,Megaptera novaeangliae,Humpback Whale,180530,2,,2001-11-28,2001-11-28 16:07:02,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.5100,""CHL_Y"":0.7700,""SSH_D"":48.00,""SST_D"":13.200,""SST_M"":15.600,""SST_Y"":13.575,""BATH"":-3536,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9132,37.59,-124.72,070,Balaenoptera,baleen whales,180523,1,,2001-11-16,2001-11-16 15:14:47,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.4200,""CHL_Y"":0.6800,""SSH_D"":50.81,""SST_D"":14.625,""SST_M"":14.775,""SST_Y"":12.825,""BATH"":-4047,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9176,36.88,-124.99,078,Cetacea,cetaceans,180403,1,,2001-11-27,2001-11-27 10:06:06,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5600,""CHL_M"":0.4700,""CHL_Y"":0.4200,""SSH_D"":45.39,""SST_D"":15.075,""SST_M"":15.300,""SST_Y"":14.400,""BATH"":-4283,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9174,37.12,-126.23,044,Phocoenoides dalli,Dall's Porpoise,180480,2,,2001-11-26,2001-11-26 13:32:20,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3700,""CHL_Y"":0.3800,""SSH_D"":50.31,""SST_D"":14.475,""SST_M"":14.550,""SST_Y"":14.475,""BATH"":-4481,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9141,32.34,-125.13,017,Delphinus delphis,Short-beaked Common Dolphin,180438,100,,2001-11-19,2001-11-19 09:27:23,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1500,""CHL_Y"":0.1400,""SSH_D"":64.88,""SST_D"":18.075,""SST_M"":18.075,""SST_Y"":16.650,""BATH"":-4300,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1049,1049_9207,32.27,-121.51,049,Ziphius,goose-beaked whales,180497,1,,2001-12-05,2001-12-05 09:35:38,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2100,""CHL_M"":0.3500,""CHL_Y"":0.2700,""SSH_D"":62.31,""SST_D"":-9999,""SST_M"":13.275,""SST_Y"":15.825,""BATH"":-3965,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9208,32.37,-121.48,044,Phocoenoides dalli,Dall's Porpoise,180480,4,,2001-12-05,2001-12-05 10:16:11,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2700,""CHL_M"":0.3500,""CHL_Y"":0.3000,""SSH_D"":62.31,""SST_D"":15.150,""SST_M"":13.500,""SST_Y"":15.675,""BATH"":-3246,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9209,32.62,-121.4,017,Delphinus delphis,Short-beaked Common Dolphin,180438,6,,2001-12-05,2001-12-05 11:58:26,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3600,""CHL_M"":0.5000,""CHL_Y"":0.4200,""SSH_D"":58.59,""SST_D"":14.775,""SST_M"":13.725,""SST_Y"":15.750,""BATH"":-3979,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9142,32.24,-124.8,017,Delphinus delphis,Short-beaked Common Dolphin,180438,58,,2001-11-19,2001-11-19 11:25:57,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1100,""CHL_Y"":0.1500,""SSH_D"":63.90,""SST_D"":17.925,""SST_M"":17.700,""SST_Y"":16.425,""BATH"":-4260,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1049,1049_9210,32.8,-121.34,044,Phocoenoides dalli,Dall's Porpoise,180480,2,,2001-12-05,2001-12-05 13:04:41,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4100,""CHL_M"":0.4900,""CHL_Y"":0.3400,""SSH_D"":54.05,""SST_D"":14.175,""SST_M"":13.650,""SST_Y"":15.150,""BATH"":-3983,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9214,32.8,-119.61,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-12-06,2001-12-06 08:35:27,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":1.0000,""CHL_M"":1.0400,""CHL_Y"":0.6500,""SSH_D"":50.63,""SST_D"":14.100,""SST_M"":14.250,""SST_Y"":14.775,""BATH"":-1293,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9154,32.5,-119.77,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,4,,2001-11-22,2001-11-22 12:26:57,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":52.63,""SST_D"":15.600,""SST_M"":17.025,""SST_Y"":15.000,""BATH"":-1232,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1049,1049_9219,31.92,-118.33,022,Lagenorhynchus obliquidens,Pacific White-sided Dolphin,180444,41,,2001-12-07,2001-12-07 10:28:16,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5000,""CHL_M"":0.4600,""CHL_Y"":0.2800,""SSH_D"":53.79,""SST_D"":14.925,""SST_M"":14.925,""SST_Y"":16.350,""BATH"":-1668,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1049,1049_9220,31.95,-118.31,017,Delphinus delphis,Short-beaked Common Dolphin,180438,5,,2001-12-07,2001-12-07 10:45:24,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5000,""CHL_M"":0.4600,""CHL_Y"":0.2800,""SSH_D"":53.79,""SST_D"":14.925,""SST_M"":15.225,""SST_Y"":16.425,""BATH"":-1150,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1049,1049_9152,31.2,-119.9,013,Stenella coeruleoalba,Striped Dolphin,180434,104,,2001-11-21,2001-11-21 14:08:50,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1800,""CHL_M"":0.1700,""CHL_Y"":0.2300,""SSH_D"":57.09,""SST_D"":16.800,""SST_M"":17.475,""SST_Y"":16.050,""BATH"":-3793,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1049,1049_9153,31.2,-119.9,017,Delphinus delphis,Short-beaked Common Dolphin,180438,474,,2001-11-21,2001-11-21 14:08:50,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1800,""CHL_M"":0.1700,""CHL_Y"":0.2300,""SSH_D"":57.09,""SST_D"":16.800,""SST_M"":17.475,""SST_Y"":16.050,""BATH"":-3793,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1049,1049_9151,31.37,-120.85,017,Delphinus delphis,Short-beaked Common Dolphin,180438,5,,2001-11-21,2001-11-21 09:07:13,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2100,""CHL_M"":0.2100,""CHL_Y"":0.1600,""SSH_D"":59.91,""SST_D"":17.100,""SST_M"":17.325,""SST_Y"":16.500,""BATH"":-4022,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
1049,1049_9155,32.91,-119.66,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-11-22,2001-11-22 15:08:16,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.5300,""CHL_M"":0.5300,""CHL_Y"":0.7100,""SSH_D"":52.33,""SST_D"":15.150,""SST_M"":17.100,""SST_Y"":14.625,""BATH"":-1380,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9156,32.97,-119.65,017,Delphinus delphis,Short-beaked Common Dolphin,180438,14,,2001-11-22,2001-11-22 15:32:45,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.6100,""CHL_M"":0.4900,""CHL_Y"":0.8600,""SSH_D"":52.33,""SST_D"":14.775,""SST_M"":17.325,""SST_Y"":14.175,""BATH"":-883,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9212,32.9,-119.62,061,Ziphius cavirostris,Cuvier's Beaked Whale,180498,1,,2001-12-06,2001-12-06 07:55:40,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.8500,""CHL_M"":1.1100,""CHL_Y"":0.7100,""SSH_D"":50.10,""SST_D"":14.250,""SST_M"":14.100,""SST_Y"":14.625,""BATH"":-1033,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9213,32.86,-119.62,077,Cetacea,cetaceans,180403,1,,2001-12-06,2001-12-06 08:12:56,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.8500,""CHL_M"":1.1100,""CHL_Y"":0.7100,""SSH_D"":50.63,""SST_D"":13.950,""SST_M"":14.175,""SST_Y"":14.925,""BATH"":-1311,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25058",,ptobs,boat
1049,1049_9215,32.68,-119.64,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,4,,2001-12-06,2001-12-06 10:02:26,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.9300,""CHL_M"":0.9800,""CHL_Y"":0.6400,""SSH_D"":51.44,""SST_D"":14.250,""SST_M"":14.100,""SST_Y"":14.700,""BATH"":-653,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":25059",,ptobs,boat
