dataset_id,row_id,latitude,longitude,sp_code,scientific,common,tsn,count,series_id,obs_date,date_time,last_mod,provider,owner,oceano,depth,ds_type,platform
1047,1047_9043,41.83,-128.19,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,6,,2001-10-24,2001-10-24 11:09:09,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3700,""CHL_M"":0.2100,""CHL_Y"":0.2600,""SSH_D"":60.32,""SST_D"":-9999,""SST_M"":16.950,""SST_Y"":14.400,""BATH"":-3142,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9040,41.81,-128.24,044,Phocoenoides dalli,Dall's Porpoise,180480,10,,2001-10-24,2001-10-24 08:35:22,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3700,""CHL_M"":0.2100,""CHL_Y"":0.2600,""SSH_D"":60.32,""SST_D"":-9999,""SST_M"":16.950,""SST_Y"":14.925,""BATH"":-3139,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9039,41.8,-128.24,046,Physeter macrocephalus,Sperm Whale,180488,1,,2001-10-24,2001-10-24 08:32:29,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3700,""CHL_M"":0.2100,""CHL_Y"":0.2600,""SSH_D"":60.32,""SST_D"":-9999,""SST_M"":16.950,""SST_Y"":14.925,""BATH"":-3133,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9041,41.84,-128.23,046,Physeter macrocephalus,Sperm Whale,180488,12,,2001-10-24,2001-10-24 08:54:01,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3600,""CHL_M"":0.2100,""CHL_Y"":0.2900,""SSH_D"":60.32,""SST_D"":15.000,""SST_M"":16.275,""SST_Y"":14.400,""BATH"":-3132,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9042,41.9,-128.22,074,Balaenoptera physalus,Fin Whale,180527,3,,2001-10-24,2001-10-24 09:32:27,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3600,""CHL_M"":0.2100,""CHL_Y"":0.2900,""SSH_D"":60.32,""SST_D"":15.150,""SST_M"":16.575,""SST_Y"":14.775,""BATH"":-3110,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9044,41.91,-128.2,074,Balaenoptera physalus,Fin Whale,180527,6,,2001-10-24,2001-10-24 12:52:05,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3600,""CHL_M"":0.2100,""CHL_Y"":0.2900,""SSH_D"":60.32,""SST_D"":15.150,""SST_M"":16.575,""SST_Y"":14.775,""BATH"":-3101,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8848,41.69,-129.89,079,Cetacea,cetaceans,180403,1,,2001-09-11,2001-09-11 09:18:32,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1300,""CHL_Y"":0.2100,""SSH_D"":65.33,""SST_D"":17.550,""SST_M"":18.000,""SST_Y"":15.600,""BATH"":-3206,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9072,43.24,-127.82,074,Balaenoptera physalus,Fin Whale,180527,2,,2001-11-02,2001-11-02 15:38:44,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_M"":0.3500,""CHL_Y"":0.3200,""SSH_D"":47.97,""SST_D"":13.575,""SST_M"":13.725,""SST_Y"":14.175,""BATH"":-3058,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9016,43.3,-130.97,046,Physeter macrocephalus,Sperm Whale,180488,3,,2001-10-19,2001-10-19 08:45:37,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.4000,""CHL_M"":0.2400,""CHL_Y"":0.2700,""SSH_D"":63.66,""SST_D"":-9999,""SST_M"":17.175,""SST_Y"":13.725,""BATH"":-3403,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9024,43.46,-128.24,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-10-20,2001-10-20 18:15:57,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.2900,""CHL_Y"":0.3100,""SSH_D"":54.49,""SST_D"":-9999,""SST_M"":16.950,""SST_Y"":14.325,""BATH"":-3423,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9018,43.54,-130.91,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,7,,2001-10-19,2001-10-19 13:04:13,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3200,""CHL_M"":0.2200,""CHL_Y"":0.2600,""SSH_D"":63.83,""SST_D"":-9999,""SST_M"":17.175,""SST_Y"":13.725,""BATH"":-3361,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9017,43.48,-130.93,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,5,,2001-10-19,2001-10-19 12:39:59,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1800,""CHL_Y"":0.2600,""SSH_D"":63.83,""SST_D"":-9999,""SST_M"":17.175,""SST_Y"":12.975,""BATH"":-3369,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8846,43.54,-129.34,063,Berardius bairdii,Baird's Beaked Whale,180496,6,,2001-09-10,2001-09-10 10:02:35,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1500,""CHL_Y"":0.2500,""SSH_D"":64.55,""SST_D"":-9999,""SST_M"":17.400,""SST_Y"":14.700,""BATH"":-3306,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9075,41.09,-128.49,017,Delphinus delphis,Short-beaked Common Dolphin,180438,7,,2001-11-03,2001-11-03 10:13:53,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_M"":0.1600,""CHL_Y"":0.2500,""SSH_D"":71.89,""SST_D"":15.675,""SST_M"":15.450,""SST_Y"":14.925,""BATH"":-3260,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8776,45.33,-130.17,022,Lagenorhynchus obliquidens,Pacific White-sided Dolphin,180444,19,,2001-08-15,2001-08-15 14:35:38,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2500,""CHL_M"":0.3500,""CHL_Y"":0.2900,""SSH_D"":56.80,""SST_D"":16.275,""SST_M"":15.600,""SST_Y"":12.675,""BATH"":-2376,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":2,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8777,45.33,-130.17,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,16,,2001-08-15,2001-08-15 14:35:38,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2500,""CHL_M"":0.3500,""CHL_Y"":0.2900,""SSH_D"":56.80,""SST_D"":16.275,""SST_M"":15.600,""SST_Y"":12.675,""BATH"":-2376,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":2,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8775,45.44,-130.78,046,Physeter macrocephalus,Sperm Whale,180488,9,,2001-08-14,2001-08-14 16:50:01,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2800,""CHL_M"":0.2700,""CHL_Y"":0.2400,""SSH_D"":56.54,""SST_D"":-9999,""SST_M"":15.600,""SST_Y"":12.000,""BATH"":-2772,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":2,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9028,42.12,-129.07,079,Cetacea,cetaceans,180403,1,,2001-10-21,2001-10-21 15:13:49,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1900,""CHL_Y"":0.2200,""SSH_D"":67.49,""SST_D"":-9999,""SST_M"":17.400,""SST_Y"":14.250,""BATH"":-3300,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9046,42.1,-128.14,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-10-24,2001-10-24 14:13:50,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1700,""CHL_Y"":0.2800,""SSH_D"":59.06,""SST_D"":-9999,""SST_M"":16.800,""SST_Y"":14.625,""BATH"":-3094,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8941,41.94,-128.12,075,Balaenoptera musculus,Blue Whale,180528,1,,2001-09-24,2001-09-24 17:26:05,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3800,""CHL_Y"":0.3100,""SSH_D"":66.23,""SST_D"":-9999,""SST_M"":18.075,""SST_Y"":14.250,""BATH"":-3050,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9025,41.99,-128.35,075,Balaenoptera musculus,Blue Whale,180528,3,,2001-10-21,2001-10-21 08:54:54,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1600,""CHL_Y"":0.2500,""SSH_D"":59.06,""SST_D"":-9999,""SST_M"":17.100,""SST_Y"":15.150,""BATH"":-3152,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9026,42.04,-128.65,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,4,,2001-10-21,2001-10-21 12:51:01,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1600,""CHL_Y"":0.2500,""SSH_D"":65.37,""SST_D"":-9999,""SST_M"":17.025,""SST_Y"":15.675,""BATH"":-3319,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9030,42.26,-129.32,027,Lissodelphis borealis,Northern Right Whale Dolphin,180454,6,,2001-10-21,2001-10-21 17:51:46,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1600,""CHL_Y"":0.2200,""SSH_D"":70.40,""SST_D"":-9999,""SST_M"":17.475,""SST_Y"":14.700,""BATH"":-3291,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9045,42.03,-128.16,044,Phocoenoides dalli,Dall's Porpoise,180480,5,,2001-10-24,2001-10-24 13:44:26,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1800,""CHL_Y"":0.2800,""SSH_D"":59.06,""SST_D"":14.700,""SST_M"":16.725,""SST_Y"":14.025,""BATH"":-3144,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9047,42.2,-128.1,044,Phocoenoides dalli,Dall's Porpoise,180480,4,,2001-10-24,2001-10-24 14:58:22,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.2300,""CHL_Y"":0.2700,""SSH_D"":60.16,""SST_D"":-9999,""SST_M"":16.800,""SST_Y"":14.475,""BATH"":-3151,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9029,42.19,-129.13,046,Physeter macrocephalus,Sperm Whale,180488,3,,2001-10-21,2001-10-21 16:19:17,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1700,""CHL_Y"":0.2200,""SSH_D"":70.40,""SST_D"":-9999,""SST_M"":17.475,""SST_Y"":15.225,""BATH"":-3294,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9032,40.75,-129.39,017,Delphinus delphis,Short-beaked Common Dolphin,180438,16,,2001-10-22,2001-10-22 11:56:54,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""SSH_D"":66.20,""SST_D"":16.350,""SST_M"":17.100,""SST_Y"":15.075,""BATH"":-3181,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9077,40.92,-128.51,017,Delphinus delphis,Short-beaked Common Dolphin,180438,104,,2001-11-03,2001-11-03 11:28:46,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_M"":0.1400,""CHL_Y"":0.2500,""SSH_D"":76.69,""SST_D"":15.825,""SST_M"":14.325,""SST_Y"":15.225,""BATH"":-3197,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9031,40.84,-129.96,017,Delphinus delphis,Short-beaked Common Dolphin,180438,1155,,2001-10-22,2001-10-22 08:58:01,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2600,""CHL_M"":0.2000,""CHL_Y"":0.2400,""SSH_D"":56.59,""SST_D"":16.425,""SST_M"":17.475,""SST_Y"":15.375,""BATH"":-3286,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9078,40.85,-128.57,037,Orcinus orca,Killer Whale,180469,7,,2001-11-03,2001-11-03 12:09:27,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_M"":0.2300,""CHL_Y"":0.2700,""SSH_D"":76.69,""SST_D"":15.750,""SST_M"":14.775,""SST_Y"":14.850,""BATH"":-3189,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9035,40.37,-128.25,017,Delphinus delphis,Short-beaked Common Dolphin,180438,50,,2001-10-22,2001-10-22 17:51:30,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1900,""CHL_M"":0.1700,""CHL_Y"":0.2700,""SSH_D"":77.92,""SST_D"":16.425,""SST_M"":17.025,""SST_Y"":14.925,""BATH"":-2236,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9037,40.38,-128.13,075,Balaenoptera musculus,Blue Whale,180528,1,,2001-10-22,2001-10-22 18:28:20,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2100,""CHL_M"":0.1900,""CHL_Y"":0.2400,""SSH_D"":77.92,""SST_D"":-9999,""SST_M"":17.400,""SST_Y"":15.000,""BATH"":-2453,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9081,40.35,-128.75,017,Delphinus delphis,Short-beaked Common Dolphin,180438,16,,2001-11-03,2001-11-03 17:10:04,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_M"":0.1900,""CHL_Y"":0.2600,""SSH_D"":79.64,""SST_D"":15.900,""SST_M"":15.600,""SST_Y"":14.850,""BATH"":-2867,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9080,40.44,-128.7,017,Delphinus delphis,Short-beaked Common Dolphin,180438,73,,2001-11-03,2001-11-03 16:32:02,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_M"":0.1700,""CHL_Y"":0.2500,""SSH_D"":79.64,""SST_D"":16.050,""SST_M"":15.750,""SST_Y"":14.550,""BATH"":-3283,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9087,38.85,-127.61,074,Balaenoptera physalus,Fin Whale,180527,3,,2001-11-04,2001-11-04 11:47:43,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2300,""CHL_M"":0.2200,""CHL_Y"":0.2900,""SSH_D"":63.74,""SST_D"":-9999,""SST_M"":15.300,""SST_Y"":13.725,""BATH"":-4258,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8860,38.97,-128.12,070,Balaenoptera,baleen whales,180523,1,,2001-09-13,2001-09-13 18:22:11,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2600,""CHL_M"":0.2600,""CHL_Y"":0.2700,""SSH_D"":59.91,""SST_D"":-9999,""SST_M"":17.100,""SST_Y"":14.475,""BATH"":-4345,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8859,38.97,-128.14,074,Balaenoptera physalus,Fin Whale,180527,2,,2001-09-13,2001-09-13 18:15:25,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2600,""CHL_M"":0.2600,""CHL_Y"":0.2700,""SSH_D"":59.91,""SST_D"":-9999,""SST_M"":17.100,""SST_Y"":14.475,""BATH"":-4360,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8856,39.01,-128.28,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-09-13,2001-09-13 17:31:37,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3300,""CHL_M"":0.2400,""CHL_Y"":0.2600,""SSH_D"":63.31,""SST_D"":-9999,""SST_M"":15.975,""SST_Y"":14.775,""BATH"":-4369,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8855,39.02,-128.32,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-09-13,2001-09-13 17:20:37,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3300,""CHL_M"":0.2400,""CHL_Y"":0.2600,""SSH_D"":63.31,""SST_D"":-9999,""SST_M"":15.975,""SST_Y"":14.775,""BATH"":-4360,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8854,39.03,-128.33,074,Balaenoptera physalus,Fin Whale,180527,1,,2001-09-13,2001-09-13 17:14:53,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.3300,""CHL_M"":0.2400,""CHL_Y"":0.2600,""SSH_D"":63.31,""SST_D"":16.725,""SST_M"":16.725,""SST_Y"":14.850,""BATH"":-4346,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9084,38.88,-127.81,044,Phocoenoides dalli,Dall's Porpoise,180480,3,,2001-11-04,2001-11-04 10:30:03,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2000,""CHL_M"":0.1900,""CHL_Y"":0.2800,""SSH_D"":64.95,""SST_D"":15.675,""SST_M"":15.750,""SST_Y"":14.700,""BATH"":-4328,""EEZ"":163,""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9023,43.69,-129.42,037,Orcinus orca,Killer Whale,180469,6,,2001-10-20,2001-10-20 08:44:41,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1600,""CHL_Y"":0.2300,""SSH_D"":62.35,""SST_D"":15.000,""SST_M"":16.575,""SST_Y"":13.800,""BATH"":-3160,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9020,43.76,-130.81,044,Phocoenoides dalli,Dall's Porpoise,180480,7,,2001-10-19,2001-10-19 15:09:51,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1800,""CHL_Y"":0.3100,""SSH_D"":63.26,""SST_D"":-9999,""SST_M"":16.725,""SST_Y"":12.525,""BATH"":-3329,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9021,43.85,-130.78,049,Ziphius,goose-beaked whales,180497,1,,2001-10-19,2001-10-19 15:45:39,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.2000,""CHL_Y"":0.2900,""SSH_D"":63.26,""SST_D"":-9999,""SST_M"":16.800,""SST_Y"":13.200,""BATH"":-3356,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9012,37.32,-127.69,017,Delphinus delphis,Short-beaked Common Dolphin,180438,85,,2001-10-14,2001-10-14 17:38:23,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.3600,""CHL_Y"":0.2600,""SSH_D"":56.72,""SST_D"":-9999,""SST_M"":16.575,""SST_Y"":14.775,""BATH"":-4734,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9013,37.72,-129.02,017,Delphinus delphis,Short-beaked Common Dolphin,180438,194,,2001-10-15,2001-10-15 12:45:45,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1200,""CHL_M"":0.1000,""CHL_Y"":0.2000,""SSH_D"":68.11,""SST_D"":-9999,""SST_M"":16.950,""SST_Y"":15.675,""BATH"":-4771,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8956,37.6,-128.05,070,Balaenoptera,baleen whales,180523,1,,2001-09-28,2001-09-28 14:10:42,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1200,""CHL_M"":0.1200,""CHL_Y"":0.2200,""SSH_D"":77.09,""SST_D"":17.700,""SST_M"":18.225,""SST_Y"":15.225,""BATH"":-4674,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_9014,38.02,-129.52,017,Delphinus delphis,Short-beaked Common Dolphin,180438,9,,2001-10-15,2001-10-15 17:18:42,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1000,""CHL_M"":0.1000,""CHL_Y"":0.1900,""SSH_D"":65.94,""SST_D"":17.550,""SST_M"":17.925,""SST_Y"":15.975,""BATH"":-4663,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8955,37.69,-127.96,046,Physeter macrocephalus,Sperm Whale,180488,1,,2001-09-28,2001-09-28 11:57:27,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.1200,""CHL_M"":0.1400,""CHL_Y"":0.2000,""SSH_D"":77.09,""SST_D"":17.925,""SST_M"":18.450,""SST_Y"":14.850,""BATH"":-4742,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8961,35.87,-127.54,013,Stenella coeruleoalba,Striped Dolphin,180434,36,,2001-09-29,2001-09-29 08:55:20,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2400,""CHL_M"":0.1000,""CHL_Y"":0.2300,""SSH_D"":55.57,""SST_D"":-9999,""SST_M"":-9999,""SST_Y"":15.300,""BATH"":-4818,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8847,43.19,-129.31,063,Berardius bairdii,Baird's Beaked Whale,180496,1,,2001-09-10,2001-09-10 12:10:43,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":-9999,""CHL_M"":0.1700,""CHL_Y"":0.2400,""SSH_D"":65.29,""SST_D"":17.100,""SST_M"":17.250,""SST_Y"":14.025,""BATH"":-3263,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8850,39.11,-128.74,079,Cetacea,cetaceans,180403,1,,2001-09-13,2001-09-13 14:07:50,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2500,""CHL_M"":0.2000,""CHL_Y"":0.2400,""SSH_D"":59.03,""SST_D"":17.325,""SST_M"":17.700,""SST_Y"":14.850,""BATH"":-4314,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
1047,1047_8851,39.07,-128.54,074,Balaenoptera physalus,Fin Whale,180527,2,,2001-09-13,2001-09-13 15:07:56,2013-11-26 12:19:27,NOAA Southwest Fisheries Science Center (SWFSC),Tim.Gerrodette,"""CHL_D"":0.2700,""CHL_M"":0.2200,""CHL_Y"":0.2500,""SSH_D"":61.45,""SST_D"":16.200,""SST_M"":16.200,""SST_Y"":14.850,""BATH"":-4372,""EEZ"":""NULL"",""WDPA"":""NULL"",""LME"":3,""MEOW"":""NULL""",,ptobs,boat
